CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
611;France;Male;30;2;10414565;1;0;0;15962964;0
532;Germany;Male;24;8;14275525;1;0;0;3423148;0
684;Germany;Female;63;3;8124579;1;1;0;6964331;1
647;Germany;Female;33;3;16856046;2;0;0;9027016;0
583;France;Male;38;8;0;1;1;0;4784856;0
774;Germany;Male;42;2;13219394;2;1;1;16286552;0
677;France;Male;58;9;0;1;0;1;1686504;0
542;Germany;Male;25;8;1393301;1;0;0;5437237;0
613;Spain;Male;29;0;0;2;0;1;13389732;0
666;France;Male;40;5;0;2;1;0;14787805;0
777;France;Female;28;2;1345715;1;0;1;11831338;0
581;Germany;Male;50;2;1438292;2;1;0;18122424;1
705;France;Male;32;7;0;2;1;0;792157;0
673;France;Female;44;8;13344497;1;0;1;570819;0
594;Germany;Female;23;4;10475384;2;1;0;5675652;1
648;Germany;Female;51;2;11657484;1;1;0;412104;1
605;France;Male;41;10;0;2;0;1;9721309;0
734;France;Female;40;9;1769148;1;1;1;1279923;0
572;France;Female;36;8;6834818;2;0;1;5040032;0
595;France;Female;33;9;0;2;1;1;4144786;0
749;France;Male;42;2;5672683;2;0;1;18554335;0
573;Spain;Male;46;3;6526923;1;0;1;18998865;1
624;Spain;Male;33;6;6622017;1;0;1;17081901;0
703;France;Male;56;9;0;1;0;0;8554733;1
665;France;Female;41;8;9614755;1;1;0;13703797;0
648;France;Male;42;4;0;2;1;0;1928314;0
850;Spain;Male;48;2;0;1;1;0;1694253;1
569;Germany;Female;32;8;14533043;1;1;1;13203865;0
566;France;Female;21;3;0;2;1;1;362647;0
537;Germany;Female;47;4;12419228;2;1;1;5088151;0
706;Germany;Female;46;7;11128818;1;1;1;14917025;1
734;France;Male;43;7;10780567;1;0;0;18250568;0
586;Germany;Female;36;5;10370069;1;1;0;19407256;1
612;France;Female;38;1;0;2;1;1;920921;0
648;France;Male;34;0;0;1;1;1;16793181;0
557;France;Female;27;3;8773908;1;1;1;12309656;0
643;Spain;Female;20;0;13331334;1;1;1;396569;0
433;France;Female;49;10;0;1;1;1;8771161;0
643;Germany;Male;41;7;15490266;1;1;1;4966728;0
488;France;Female;36;0;0;2;1;0;13667522;0
758;Germany;Male;68;6;11259585;1;1;0;3586544;1
743;Germany;Male;39;3;11969575;1;0;1;2613613;0
730;France;Female;47;7;0;1;1;0;3337326;1
746;Spain;Male;49;7;0;2;0;1;1009625;0
666;Germany;Female;59;8;15261451;2;1;1;1887823;0
580;Germany;Female;33;7;13164701;2;0;0;7977519;0
850;France;Male;27;6;9665472;2;0;0;15274016;0
563;France;Male;22;3;13758304;1;0;1;579185;0
766;Germany;Female;28;3;6271784;2;1;1;1318243;0
659;France;Male;32;9;9537713;1;0;1;18755124;0
607;Spain;Male;28;1;1359361;2;1;1;11056014;0
644;Germany;Male;35;5;16159111;3;1;1;6379562;0
746;France;Male;47;8;14238203;1;1;1;6208662;0
588;Spain;Male;33;2;0;2;1;1;1248356;0
691;Spain;Male;30;9;0;2;0;1;1096304;0
666;France;Female;38;6;12704309;1;1;1;8247;0
640;Spain;Female;46;3;0;1;1;1;15626008;0
611;Germany;Female;29;4;7888588;2;1;1;2692769;0
651;Spain;Female;45;8;959229;1;1;0;8478242;1
529;France;Female;29;8;0;2;1;0;1984211;0
676;France;Female;36;3;9171159;1;1;1;9539343;0
639;Germany;Female;46;10;11003109;2;1;1;13399559;0
782;France;Male;36;5;8121072;2;0;1;10800338;0
641;Germany;Male;32;5;12294792;1;1;1;9915486;0
697;France;Female;38;1;18206585;1;1;0;495035;0
623;France;Male;45;0;0;1;1;0;19653372;1
494;Spain;Female;41;2;6997466;2;1;0;18842613;1
731;France;Female;38;10;12371173;2;1;0;17134068;1
657;France;Male;44;6;7649504;1;1;0;7907189;0
744;France;Female;38;9;0;2;0;0;2094076;0
774;Spain;Male;46;9;0;2;1;1;3477426;0
850;Germany;Female;45;1;12187489;1;0;0;686541;1
551;France;Female;45;6;0;2;1;1;5114343;0
638;France;Male;36;6;18845519;1;0;0;470314;1
792;France;Female;42;0;9904593;2;1;0;4716001;0
666;France;Female;36;8;0;1;0;1;15866699;0
716;Germany;Female;30;2;20577078;2;0;0;6546466;0
594;France;Female;31;0;7934095;1;1;0;7825586;0
600;Germany;Male;57;9;13845603;2;1;1;10354825;0
565;France;Male;49;7;0;2;1;1;8960926;0
678;Germany;Male;48;2;1010999;2;0;1;19347604;0
648;Spain;Female;31;5;0;2;1;1;519902;0
642;France;Male;40;8;10921983;1;1;0;5282751;0
706;Germany;Male;67;1;12327669;2;1;1;8650788;1
668;Spain;Male;43;10;11303431;1;1;1;10042388;0
635;Spain;Male;41;1;0;2;1;0;1756115;0
603;Spain;Male;30;6;1295485;2;1;1;1928285;0
635;France;Female;72;4;7481284;1;0;1;2744833;0
642;France;Female;40;7;0;2;1;0;18396334;0
785;Spain;Female;54;1;0;2;1;0;4511392;1
628;Germany;Female;28;3;15353813;2;1;0;11077601;0
499;France;Female;38;9;0;2;0;1;1830422;0
567;Spain;Male;34;10;0;2;0;1;16157179;0
449;Spain;Male;32;0;15561936;1;1;1;16669203;0
701;Spain;Male;35;10;1596939;2;1;1;7117364;0
613;Spain;Male;37;3;17165317;1;0;1;535312;0
683;Germany;Female;39;2;4768547;2;1;1;8601948;0
581;France;Male;35;4;0;2;0;1;8638382;0
620;France;Male;61;5;0;1;0;0;3164152;1
561;Spain;Male;28;6;123692;1;1;1;7054896;0
558;Germany;Male;26;1;14885329;2;1;1;2441102;0
642;France;Male;35;2;13316195;1;0;1;12225486;0
805;Germany;Male;24;6;14322135;2;1;0;18603572;0
687;France;Male;35;9;0;2;0;1;7313382;0
695;Spain;Male;56;1;0;3;1;0;18773449;1
562;France;Male;33;6;0;2;1;0;11159035;0
613;Germany;Male;38;9;12626588;2;0;0;1585995;0
589;France;Male;37;5;0;1;1;0;6132487;0
593;Spain;Male;31;8;11271334;1;1;1;17686889;0
714;France;Male;34;5;14117303;1;0;1;9889606;0
588;Spain;Female;35;7;0;2;1;1;10873915;0
679;Spain;Male;39;6;0;2;1;0;1226606;0
730;Spain;Male;38;5;11886636;1;1;1;1633175;0
833;France;Male;47;2;0;2;1;1;18224777;0
586;Spain;Female;33;7;0;2;1;1;1682614;0
567;Spain;Female;54;5;9231631;2;1;0;15859066;1
637;Germany;Male;30;1;12218553;1;1;0;10256646;1
711;France;Male;38;4;12334585;1;1;0;14182783;0
828;France;Male;30;4;7307018;2;0;0;16167115;0
500;Spain;Male;38;7;0;2;0;0;19201323;0
807;France;Male;47;1;9512059;1;0;0;1278751;0
850;France;Male;40;8;10280065;1;1;0;6081156;0
782;France;Female;70;7;9707242;1;0;1;13117722;0
629;Spain;Male;31;6;13287655;1;1;1;13086211;0
582;Spain;Male;33;6;0;2;0;1;7297093;0
468;France;Male;22;2;0;2;1;0;2812399;0
670;France;Male;36;3;0;1;1;0;14075419;1
805;France;Male;39;2;0;1;0;0;16665032;0
720;France;Male;26;10;5196291;2;1;0;4550724;0
781;Spain;Female;29;6;9875989;1;0;0;11220264;0
592;Germany;Male;33;2;15657086;1;1;1;371402;0
542;France;Female;42;1;0;1;1;1;17825658;1
532;France;Male;42;1;15902471;1;1;0;10098293;1
520;France;Female;39;1;7349317;1;0;1;10962613;1
759;France;Female;45;8;0;2;1;1;9925124;0
473;France;Female;35;6;6961736;1;1;0;14334569;0
639;Spain;Female;35;5;13652626;2;1;0;5965303;0
705;France;Male;25;3;11373627;1;0;1;19686461;0
530;France;Male;52;1;10672328;1;0;0;1099604;1
516;Germany;Female;33;10;1388479;1;1;1;1272567;0
850;France;Female;40;0;0;2;1;0;109995;0
746;Germany;Female;33;2;10786814;2;1;1;1461924;0
622;Germany;Male;33;3;9692612;2;1;0;4855377;0
743;France;Male;30;7;7759923;1;0;0;1444071;0
732;Germany;Male;38;5;17878754;1;1;1;19576053;0
850;France;Male;81;5;0;2;1;1;4482747;0
850;Germany;Female;34;3;12966843;2;1;1;8874399;0
686;France;Male;34;6;14617813;2;1;1;8883711;0
556;France;Female;40;8;0;2;1;0;621127;0
673;France;Male;37;4;0;2;0;0;16356307;0
809;France;Female;38;2;15476321;2;1;1;17480031;0
634;Germany;Female;56;3;11625124;1;0;1;4242988;1
630;France;Male;37;6;0;2;1;1;8264765;0
564;Germany;Female;30;0;10095488;2;0;0;13417515;0
625;France;Female;51;4;12462001;2;1;0;9224394;1
677;Spain;Female;34;4;0;2;1;1;617553;0
583;France;Male;40;9;11270104;1;0;0;2921363;0
592;Spain;Male;45;8;846925;1;0;1;6721402;0
637;Germany;Male;49;2;10820452;1;1;0;16903784;1
850;France;Male;30;6;8644939;1;1;1;18880923;0
633;Spain;Male;42;10;0;1;0;1;7940817;0
751;Germany;Male;36;5;7319499;1;1;1;8922266;0
592;Germany;Male;31;7;12459323;1;1;0;8607967;0
716;Germany;Male;50;2;11965577;1;1;1;1294417;1
641;Germany;Male;42;3;12176537;2;1;1;16651684;0
849;France;Male;35;4;11083773;1;0;0;1264198;0
647;Spain;Male;47;10;9983517;1;0;1;8910305;0
608;Germany;Female;30;2;9105737;2;1;0;13297317;0
555;France;Female;26;7;0;2;1;0;9312241;0
497;Spain;Male;27;7;14940027;1;0;0;16752219;0
599;Germany;Male;38;9;8911163;1;0;0;1572396;0
545;Germany;Male;33;1;1325279;2;0;1;10742971;0
774;France;Female;36;9;11499742;1;1;0;7530409;0
464;France;Male;46;6;16179853;1;1;0;18294447;0
696;Germany;Female;27;2;9612932;2;1;1;59837;0
667;Spain;Male;45;3;0;2;0;0;16365501;0
812;France;Male;32;5;13305097;2;1;0;8938592;0
516;France;Male;51;8;12012435;2;0;1;16877354;0
645;France;Male;39;8;0;2;0;0;9686436;0
664;Spain;Male;32;5;13370574;1;0;0;13445584;0
427;Spain;Female;39;9;0;2;1;0;2836837;0
685;France;Female;40;7;0;2;1;0;10389859;0
585;France;Female;33;4;15280505;1;1;0;6323965;0
519;Germany;Female;21;1;15170145;3;1;1;17013868;1
708;France;Female;67;1;0;2;0;1;383708;0
717;France;Female;22;5;11246506;1;1;1;9297775;0
465;Germany;Male;24;6;15600709;1;1;0;19136837;0
829;Germany;Male;28;3;13240552;3;1;0;1048892;1
826;France;Male;26;5;14266268;1;0;0;602853;0
747;Germany;Male;36;8;1026033;2;1;1;18069361;0
707;Spain;Male;32;9;0;2;1;0;12647579;0
590;Spain;Male;37;1;0;2;0;0;13353599;0
603;Spain;Male;57;6;10500085;2;1;1;8741224;1
615;France;Male;45;5;0;2;1;1;16488664;0
634;France;Female;36;1;6951895;1;1;0;11623839;0
716;Germany;Male;41;8;12614554;2;1;1;13805119;0
647;France;Male;41;4;13893735;1;1;1;10161764;1
591;Germany;Female;44;10;11358198;1;1;0;198541;0
574;France;Male;34;1;11257239;1;0;0;1656266;0
467;Germany;Male;51;10;11451471;2;1;0;17778468;1
701;France;Female;35;2;0;2;1;1;6576522;0
747;France;Female;34;10;0;2;1;1;507598;0
650;France;Male;32;2;8490645;1;1;0;16321648;0
731;Spain;Female;39;2;12681618;1;1;1;7485093;0
638;Germany;Female;26;1;10524976;2;1;1;2349109;0
569;Spain;Male;41;2;0;2;1;0;13427257;0
459;Germany;Male;50;5;1093879;1;1;0;15572115;0
632;Germany;Male;23;3;12247851;1;1;0;14723077;1
683;France;Female;73;8;13773223;2;1;1;13321044;0
850;France;Female;46;2;15786677;1;1;1;1898612;0
512;France;Female;41;6;0;1;1;1;10050781;0
616;France;Female;31;3;13678914;1;1;0;593464;1
664;France;Male;36;1;0;2;1;1;9537264;0
694;France;Male;30;10;14468403;1;1;1;3180549;0
655;France;Male;24;9;10706531;1;1;1;5195982;0
607;France;Female;33;8;9130172;1;0;1;13082457;0
684;Spain;Male;39;4;20703496;2;0;0;15769476;1
763;Spain;Male;37;8;0;2;1;1;93338;0
671;Spain;Male;50;8;0;1;0;1;256011;0
592;Spain;Male;38;3;0;1;1;1;1290589;1
666;Spain;Female;36;6;0;2;1;0;17669287;0
667;France;Male;34;5;0;2;1;1;10290863;0
850;Spain;Male;36;6;0;2;0;1;4129105;0
622;Spain;Male;42;9;0;2;1;0;11912706;0
577;France;Female;30;8;924721;2;0;1;12643461;0
555;Spain;Male;21;1;0;2;0;0;10390135;0
547;France;Male;62;10;12773875;2;1;1;85153;0
613;Germany;Female;50;5;10124298;2;1;0;1249361;0
672;France;Female;43;4;9259955;2;1;1;16733678;0
624;Spain;Female;36;10;0;2;0;1;18618042;0
698;Spain;Female;50;1;0;4;1;0;885669;1
606;France;Male;37;6;8237394;1;0;0;1725269;1
720;Spain;Male;31;4;14135647;1;0;0;13798569;0
835;France;Male;23;9;0;1;1;0;1979373;1
771;Spain;Female;47;3;72664;2;1;1;10787439;0
811;France;Female;47;3;12336534;2;0;0;17199534;0
734;Germany;Male;33;5;12189858;1;1;0;6182989;0
548;Spain;Male;33;6;0;1;1;1;3172835;0
652;France;Female;31;3;10369697;3;0;0;15522105;1
707;France;Male;33;2;0;2;0;0;13086695;0
605;Germany;Female;56;1;7412918;2;1;1;6219978;1
623;France;Female;34;9;0;1;1;0;2425521;0
686;Germany;Male;29;3;18537902;1;1;0;6467907;0
525;Germany;Female;47;1;11808768;1;1;0;8812078;1
657;Spain;Male;41;8;10940213;1;1;1;6646362;0
730;Germany;Female;33;7;13036787;1;1;0;151421;1
816;Germany;Female;34;2;10841087;2;1;0;10290891;0
484;France;Female;50;2;9040816;2;0;0;4817057;0
728;France;Female;34;6;9042515;2;1;1;1159769;0
730;Spain;Female;39;6;14009459;1;1;0;17245004;1
477;Spain;Male;31;9;0;2;0;1;18406117;0
663;Germany;Female;46;6;954394;1;1;1;2103858;1
549;Germany;Male;34;6;2040174;2;1;0;10953835;0
714;Spain;Male;29;9;0;2;1;0;12919255;0
430;Germany;Male;49;3;13711516;1;1;0;14651686;1
504;Germany;Male;43;5;13474019;2;1;0;18143091;0
530;France;Female;29;5;0;2;0;0;12145121;0
619;Germany;Male;29;4;9895587;1;0;1;13171251;0
617;Germany;Male;44;9;4915709;2;1;0;5329417;0
791;Germany;Male;31;1;13024033;1;0;0;9654655;0
609;France;Male;48;1;10801927;3;1;1;18452465;1
780;Germany;Male;51;4;12672525;1;1;0;19525931;1
777;Germany;Female;34;5;9669366;1;1;1;17261852;0
817;Germany;Female;27;7;1298106;1;1;1;5925944;0
850;France;Male;58;8;15665213;1;0;0;2589921;1
732;France;Female;36;9;0;1;0;0;3749;1
693;France;Male;40;4;13066196;1;1;1;10191896;0
576;France;Female;50;8;0;2;1;1;5780262;0
643;France;Male;37;6;0;2;0;0;14245477;0
757;France;Male;47;3;1307471;1;1;0;14382954;0
569;Germany;Male;30;6;10662949;1;0;1;4411488;0
772;Spain;Male;36;3;11202983;1;1;1;18694835;0
576;Germany;Male;29;7;13057526;1;0;1;17362978;0
608;Germany;Male;28;4;9667971;1;1;1;4913345;0
794;France;Male;33;0;0;2;0;0;17812271;0
593;France;Male;50;6;17174069;1;0;0;2089361;0
597;Spain;Male;38;1;0;2;1;0;4130329;0
541;Germany;Female;39;9;10011667;1;1;1;1998081;1
692;Germany;Male;24;2;12059693;1;0;1;18049053;0
697;France;Female;48;1;0;2;1;1;8740053;0
768;France;Male;29;2;9598469;2;1;1;7368675;0
802;France;Male;38;1;14255711;1;1;1;17249773;0
584;France;Male;47;5;0;2;1;0;8928629;0
614;Spain;Male;66;2;0;2;0;1;1800827;0
850;Germany;Female;36;6;14364416;1;1;0;2210225;1
671;France;Female;38;6;13212972;1;0;1;7606895;0
626;France;Female;52;0;0;2;1;0;3215946;1
770;France;Female;68;2;18355524;1;0;0;15955728;1
633;France;Male;38;2;9190256;2;1;1;10767335;0
663;France;Male;40;6;15621819;1;0;1;3360772;0
581;Germany;Female;43;5;9325957;3;1;0;14103565;1
561;Germany;Female;45;2;16808538;2;0;1;11571908;0
479;Germany;Male;51;1;10771474;3;1;0;8612821;1
769;France;Female;31;6;11785226;2;1;0;14766864;0
659;Spain;Male;60;2;0;1;1;0;17748045;1
590;Spain;Female;51;10;8447462;2;1;1;19093709;0
560;France;Male;50;3;0;2;1;0;8453179;0
437;Germany;Male;35;6;12680334;2;1;1;1611334;0
661;France;Female;34;0;0;2;1;0;18555563;0
677;Germany;Female;36;10;6880684;1;1;0;3307524;0
560;France;Female;31;3;11514118;1;1;0;3980675;0
578;France;Female;35;2;0;2;0;1;2638992;0
421;Spain;Male;34;6;9072336;1;1;1;1216276;0
492;Germany;Female;49;2;15124945;2;1;1;16723794;0
545;France;Female;32;6;0;2;1;1;5206737;0
640;Germany;Female;43;9;9475249;1;1;0;18400636;1
624;Spain;Female;34;6;0;1;1;0;58259;1
577;Spain;Male;28;7;0;1;1;0;14327441;0
704;France;Male;31;5;13208466;3;1;1;5447448;1
523;France;Male;45;5;0;2;1;1;1214282;0
793;France;Male;35;2;0;2;1;1;7970412;0
564;France;Female;53;2;4547228;1;1;1;4105571;1
711;France;Male;33;1;0;1;0;0;415904;0
791;Germany;Female;33;10;13022971;2;0;0;5401993;1
629;Germany;Female;38;9;12394885;1;1;0;7605307;0
729;Germany;Male;39;6;12741585;1;1;1;1849772;1
651;Germany;Male;35;8;11006771;1;1;0;12767895;1
695;Spain;Male;39;4;655212;1;1;1;124397;0
847;Spain;Male;31;5;0;2;1;1;7632667;0
704;France;Male;47;5;0;2;1;1;14533861;0
613;Germany;Male;33;3;15573642;2;1;1;5775121;0
692;Spain;Female;29;4;0;2;0;0;13888024;0
720;France;Female;34;3;11830757;2;1;1;13612029;0
577;France;Male;41;6;0;1;1;1;16762118;0
710;Germany;Female;24;7;10309917;2;1;0;17327662;0
716;France;Female;38;1;0;2;1;1;9966146;0
410;France;Male;33;6;12578969;1;0;0;6633356;1
584;Germany;Female;36;4;10964683;1;1;1;7024079;0
792;France;Male;30;1;12718786;1;1;1;11355342;0
605;France;Female;36;6;0;1;0;1;69084;0
486;Spain;Male;24;1;0;1;1;0;9880276;0
615;France;Male;41;4;13038582;1;0;1;13066195;0
676;France;Male;23;1;10778747;1;0;1;11637882;0
571;France;Male;34;1;9932504;2;0;1;18605215;0
850;France;Female;37;9;0;1;0;0;10010106;0
717;France;Male;48;7;12376495;1;1;1;16995282;0
642;Germany;Female;39;8;12826403;1;1;0;6179276;1
780;Spain;Male;47;7;8600621;1;1;1;3797313;0
492;Germany;Female;38;8;5706843;2;1;0;18897481;0
760;Germany;Male;29;5;10360724;2;0;1;8633464;0
500;Spain;Male;40;1;9900424;1;1;1;15284599;0
654;Spain;Female;36;2;0;2;1;1;14665211;0
606;Spain;Female;25;3;14738672;3;1;0;4548204;1
367;Spain;Male;42;6;9360828;1;1;0;16881673;1
799;Spain;Male;38;2;0;2;1;1;5929734;0
434;Germany;Male;71;9;11949687;1;1;0;12584888;0
719;Spain;Female;32;7;0;1;0;0;7626427;0
641;France;Female;37;2;0;2;1;0;393987;0
461;Spain;Female;25;6;0;2;1;1;1530629;0
790;Germany;Female;25;5;15288577;1;1;0;5821479;0
588;France;Male;31;4;9960737;2;0;1;3587703;0
621;France;Male;27;4;13700368;1;1;0;2125406;0
768;Germany;Male;48;3;12283158;1;1;1;2453389;1
681;Spain;Male;38;2;9981144;2;1;0;235315;0
606;Spain;Male;37;8;15471258;2;1;0;8909918;0
542;Spain;Male;37;8;0;1;1;1;80706;0
713;Germany;Female;24;7;14768724;1;1;1;1215925;0
597;Spain;Female;33;2;0;2;1;1;470066;0
635;France;Male;27;3;12700983;1;1;0;16190995;0
599;Germany;Male;61;1;12473796;1;0;1;9038961;1
496;Spain;Female;44;0;17935628;2;1;0;291921;1
759;Spain;Male;31;8;0;2;1;1;9908674;0
757;Germany;Male;31;1;12732036;3;1;0;16317032;0
564;Spain;Male;31;0;12517558;1;1;1;7275733;0
561;France;Female;22;6;18678896;2;1;0;732868;0
702;France;Male;40;3;14855674;1;0;1;14605629;0
678;Germany;Female;40;8;12864446;1;0;0;16767337;0
707;France;Female;46;7;12747673;2;1;1;14601155;0
610;France;Female;27;9;15956193;1;0;1;10338147;0
744;France;Male;42;1;11241992;1;1;1;8302292;0
598;France;Male;28;8;12999176;2;0;1;4604108;0
562;Spain;Male;36;5;0;1;0;1;18284324;0
621;Spain;Female;59;2;0;2;1;1;17136418;0
659;France;Female;50;3;0;1;1;0;18339912;1
722;Germany;Female;40;6;8917506;2;0;1;15288395;0
606;France;Female;39;3;0;2;1;0;5056045;1
603;Spain;Female;39;5;16239052;2;1;0;5470266;0
506;Germany;Female;59;3;19035308;1;1;0;7836575;0
715;France;Male;21;8;0;2;1;0;6866663;0
690;France;Male;47;2;0;2;1;0;15137573;0
644;France;Female;40;10;13918097;1;1;1;1995967;0
589;France;Male;36;8;11443547;1;1;0;2695572;0
592;France;Female;66;5;14995019;1;1;1;7626759;0
632;France;Male;42;4;1261156;1;1;0;1009985;0
577;Germany;Female;59;7;11139697;1;0;1;19107001;0
588;France;Male;30;3;11500708;1;0;0;1768585;0
617;France;Male;54;6;1021419;1;1;1;4532526;0
668;Spain;Female;36;3;13368652;1;1;0;19095848;1
810;France;Male;32;9;12087973;2;0;1;7889659;0
767;Spain;Male;47;5;0;1;1;0;12196446;1
718;Spain;Female;49;10;8232188;1;0;1;111444;0
589;Spain;Female;27;4;0;2;1;0;14418148;0
778;Spain;Male;33;5;11647428;2;1;1;3275755;0
724;France;Female;34;3;13235269;1;1;0;803203;0
477;Germany;Female;39;4;18249157;1;1;0;18583072;0
580;France;Male;34;6;0;2;1;1;16009531;0
566;Spain;Male;63;2;12078718;2;1;1;5219884;0
711;France;Female;29;3;13018147;2;1;0;3181144;0
706;Germany;Male;32;5;8834843;2;1;1;10418178;0
703;Spain;Male;31;6;0;2;1;1;6766719;0
679;Germany;Male;39;2;14618628;2;1;1;19397447;0
603;France;Male;32;7;0;1;1;0;19805594;1
598;Spain;Male;34;0;10448817;1;0;1;4324967;0
836;Germany;Female;32;4;10919667;2;1;0;5521802;0
687;France;Female;61;7;8053856;1;1;0;13130537;1
704;Germany;Male;41;4;1090268;2;1;1;431171;0
605;Germany;Male;75;2;6131963;1;0;1;18665511;0
516;France;Female;40;9;0;2;0;1;3326629;0
572;France;Female;39;2;0;2;1;1;55528;0
557;France;Male;42;6;17782203;1;1;0;15094431;1
443;Germany;Male;59;4;1109393;1;1;0;7284658;1
604;Germany;Male;25;7;16541343;1;1;1;3527974;0
483;France;Male;27;1;7780566;1;1;1;210189;0
702;France;Male;50;3;0;2;0;0;9494984;0
670;Spain;Female;57;3;17557595;2;1;0;9906175;1
804;Spain;Female;38;3;12419722;1;1;0;7469206;0
850;France;Female;30;3;0;2;1;0;1166928;0
554;France;Female;39;10;16013275;1;1;0;3282415;0
588;Germany;Female;37;7;7025888;2;1;0;13960761;0
758;Germany;Male;32;4;16265764;2;1;1;11552513;0
787;Germany;Male;43;0;13221745;1;1;0;2095503;1
582;Spain;Male;25;9;14804297;2;1;0;5234115;0
633;Spain;Female;33;4;9285502;1;1;1;15981318;0
766;Germany;Male;47;9;12928998;1;1;0;16993546;1
564;Spain;Male;37;9;10025218;1;1;1;14603352;0
602;Spain;Male;37;3;10759289;2;0;1;15312273;0
649;France;Male;39;3;11309641;1;1;1;6033524;0
679;Spain;Female;40;7;0;2;1;1;16375729;0
639;Spain;Male;34;7;14994004;2;0;0;15664881;0
790;Germany;Male;50;8;12143858;1;1;1;17647178;1
565;France;Male;32;9;0;2;1;0;53883;0
478;France;Female;50;2;0;1;0;1;9333264;1
825;France;Male;29;3;14887401;2;0;1;7119282;0
528;Spain;Female;32;0;6813837;1;1;1;17030919;0
577;Spain;Male;35;5;1100803;1;1;1;10979431;0
663;France;Male;24;7;0;2;1;1;16631082;0
505;Germany;Female;25;5;11426885;2;1;1;12672827;0
633;Germany;Male;29;6;11741235;1;0;0;3033894;0
586;France;Female;38;6;0;2;1;1;3793583;0
850;France;Female;35;9;0;2;0;0;2532948;0
629;Germany;Female;37;1;3554981;2;0;0;4967633;0
744;France;Male;56;9;0;2;1;1;16949861;0
750;France;Male;36;7;13649292;3;1;1;2650029;1
637;Germany;Male;28;3;12367569;1;1;1;16645841;0
575;France;Female;40;1;13953234;1;1;0;18129439;0
671;Spain;Male;58;1;17871398;1;1;1;2176821;0
571;France;Male;40;5;0;2;0;0;7284929;0
590;France;Male;41;1;8908631;1;1;0;2449997;0
619;Spain;Male;38;3;9614347;1;0;0;9899492;0
640;Germany;Female;30;5;3219764;1;0;1;14144601;0
670;France;Male;38;7;0;2;1;1;7786441;0
737;France;Female;33;4;0;2;1;0;11511532;0
555;Spain;Male;32;10;0;2;0;1;16860596;0
742;France;Male;33;6;0;2;0;0;385504;0
618;Germany;Female;40;0;14030638;1;1;0;16061861;1
560;France;Female;35;1;0;2;1;0;370163;0
654;France;Male;38;8;0;2;1;0;8865944;0
787;Germany;Female;42;2;7448397;2;0;1;4427391;0
611;France;Female;53;7;0;2;0;1;15649539;1
559;Spain;Male;34;0;0;1;1;0;18298894;0
481;France;Male;37;8;15230366;2;1;1;1750822;0
753;Germany;Male;32;5;15990479;1;1;0;14881114;0
675;France;Male;32;1;0;3;1;0;8590109;0
748;Germany;Female;31;1;9955794;1;1;0;19925532;0
610;Spain;Female;46;5;11688659;1;0;0;10797344;0
580;Spain;Male;32;9;1421882;2;0;1;1280286;0
624;Germany;Female;40;3;14996199;2;1;0;10461086;0
709;France;Female;36;8;0;2;1;1;6967655;0
605;France;Female;34;2;0;1;0;0;3598242;0
706;Spain;Male;53;7;0;2;0;1;11793917;0
567;Spain;Male;40;8;2864964;1;1;1;9514062;0
747;France;Female;21;4;810256;2;1;0;16768257;0
664;France;Male;57;1;0;2;1;1;5656257;0
711;France;Female;39;3;15246279;1;1;0;9030597;0
609;France;Male;25;10;0;1;0;1;10989516;0
